country,crop,item_code_cpc,element,element_code,year,unit,value,flag_description,flag,domain,domain_code,unique_id
Palestine,Wheat,0111,Yield,5412,2023,kg/ha,2525.1,Estimated value,E,Crops and livestock products,QCL,354
Palestine,Wheat,0111,Production,5510,2023,t,35699.98,Imputed value,I,Crops and livestock products,QCL,353
Panama,Rice,0113,Area harvested,5312,2023,ha,101370,Official figure,A,Crops and livestock products,QCL,355
Panama,Rice,0113,Yield,5412,2023,kg/ha,4302.4,Official figure,A,Crops and livestock products,QCL,357
Panama,Rice,0113,Production,5510,2023,t,436135,Official figure,A,Crops and livestock products,QCL,356
Papua New Guinea,Rice,0113,Area harvested,5312,2023,ha,411,Imputed value,I,Crops and livestock products,QCL,358
Papua New Guinea,Rice,0113,Yield,5412,2023,kg/ha,2153.2,Estimated value,E,Crops and livestock products,QCL,360
Papua New Guinea,Rice,0113,Production,5510,2023,t,885.01,Imputed value,I,Crops and livestock products,QCL,359
Paraguay,Rice,0113,Area harvested,5312,2023,ha,170100,Official figure,A,Crops and livestock products,QCL,361
Paraguay,Rice,0113,Yield,5412,2023,kg/ha,5752.2,Official figure,A,Crops and livestock products,QCL,363
Paraguay,Rice,0113,Production,5510,2023,t,978450,Official figure,A,Crops and livestock products,QCL,362
Paraguay,Wheat,0111,Area harvested,5312,2023,ha,447800,Official figure,A,Crops and livestock products,QCL,361
Paraguay,Wheat,0111,Yield,5412,2023,kg/ha,2877,Official figure,A,Crops and livestock products,QCL,363
Paraguay,Wheat,0111,Production,5510,2023,t,1288310,Official figure,A,Crops and livestock products,QCL,362
Peru,Barley,0115,Area harvested,5312,2023,ha,109111,Official figure,A,Crops and livestock products,QCL,364
Peru,Barley,0115,Yield,5412,2023,kg/ha,1935.7,Official figure,A,Crops and livestock products,QCL,366
Peru,Barley,0115,Production,5510,2023,t,211199.92,Official figure,A,Crops and livestock products,QCL,365
Peru,Oats,0117,Area harvested,5312,2023,ha,10014,Official figure,A,Crops and livestock products,QCL,364
Peru,Oats,0117,Yield,5412,2023,kg/ha,1295,Official figure,A,Crops and livestock products,QCL,366
Peru,Oats,0117,Production,5510,2023,t,12968.14,Official figure,A,Crops and livestock products,QCL,365
Peru,Rice,0113,Area harvested,5312,2023,ha,417103,Official figure,A,Crops and livestock products,QCL,364
Peru,Rice,0113,Yield,5412,2023,kg/ha,8073.8,Official figure,A,Crops and livestock products,QCL,366
Peru,Rice,0113,Production,5510,2023,t,3367614.31,Official figure,A,Crops and livestock products,QCL,365
Peru,Rye,0116,Area harvested,5312,2023,ha,43,Imputed value,I,Crops and livestock products,QCL,364
Peru,Rye,0116,Yield,5412,2023,kg/ha,1104.7,Estimated value,E,Crops and livestock products,QCL,366
Peru,Rye,0116,Production,5510,2023,t,47.38,Imputed value,I,Crops and livestock products,QCL,365
Peru,Wheat,0111,Area harvested,5312,2023,ha,110958,Official figure,A,Crops and livestock products,QCL,364
Peru,Wheat,0111,Yield,5412,2023,kg/ha,1744.7,Official figure,A,Crops and livestock products,QCL,366
Peru,Wheat,0111,Production,5510,2023,t,193589.65,Official figure,A,Crops and livestock products,QCL,365
Philippines,Rice,0113,Area harvested,5312,2023,ha,4815813,Official figure,A,Crops and livestock products,QCL,367
Philippines,Rice,0113,Yield,5412,2023,kg/ha,4165.4,Official figure,A,Crops and livestock products,QCL,369
Philippines,Rice,0113,Production,5510,2023,t,20059561.96,Official figure,A,Crops and livestock products,QCL,368
Poland,Barley,0115,Area harvested,5312,2023,ha,647510,Official figure,A,Crops and livestock products,QCL,370
Poland,Barley,0115,Yield,5412,2023,kg/ha,4402.8,Official figure,A,Crops and livestock products,QCL,372
Poland,Barley,0115,Production,5510,2023,t,2850870,Official figure,A,Crops and livestock products,QCL,371
Poland,Oats,0117,Area harvested,5312,2023,ha,497690,Official figure,A,Crops and livestock products,QCL,370
Poland,Oats,0117,Yield,5412,2023,kg/ha,3020.8,Official figure,A,Crops and livestock products,QCL,372
Poland,Oats,0117,Production,5510,2023,t,1503440,Official figure,A,Crops and livestock products,QCL,371
Poland,Rice,0113,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,370
Poland,Rice,0113,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,371
Poland,Rye,0116,Area harvested,5312,2023,ha,727990,Official figure,A,Crops and livestock products,QCL,370
Poland,Rye,0116,Yield,5412,2023,kg/ha,3479.7,Official figure,A,Crops and livestock products,QCL,372
Poland,Rye,0116,Production,5510,2023,t,2533220,Official figure,A,Crops and livestock products,QCL,371
Poland,Wheat,0111,Area harvested,5312,2023,ha,2449330,Official figure,A,Crops and livestock products,QCL,370
Poland,Wheat,0111,Yield,5412,2023,kg/ha,5280,Official figure,A,Crops and livestock products,QCL,372
Poland,Wheat,0111,Production,5510,2023,t,12932390,Official figure,A,Crops and livestock products,QCL,371
Portugal,Barley,0115,Area harvested,5312,2023,ha,13780,Official figure,A,Crops and livestock products,QCL,373
Portugal,Barley,0115,Yield,5412,2023,kg/ha,1910.7,Official figure,A,Crops and livestock products,QCL,375
Portugal,Barley,0115,Production,5510,2023,t,26330,Official figure,A,Crops and livestock products,QCL,374
Portugal,Oats,0117,Area harvested,5312,2023,ha,20390,Official figure,A,Crops and livestock products,QCL,373
Portugal,Oats,0117,Yield,5412,2023,kg/ha,717,Official figure,A,Crops and livestock products,QCL,375
Portugal,Oats,0117,Production,5510,2023,t,14620,Official figure,A,Crops and livestock products,QCL,374
Portugal,Rice,0113,Area harvested,5312,2023,ha,27940,Official figure,A,Crops and livestock products,QCL,373
Portugal,Rice,0113,Yield,5412,2023,kg/ha,6400.5,Official figure,A,Crops and livestock products,QCL,375
Portugal,Rice,0113,Production,5510,2023,t,178830,Official figure,A,Crops and livestock products,QCL,374
Portugal,Rye,0116,Area harvested,5312,2023,ha,13290,Official figure,A,Crops and livestock products,QCL,373
Portugal,Rye,0116,Yield,5412,2023,kg/ha,881.9,Official figure,A,Crops and livestock products,QCL,375
Portugal,Rye,0116,Production,5510,2023,t,11720,Official figure,A,Crops and livestock products,QCL,374
Portugal,Wheat,0111,Area harvested,5312,2023,ha,24740,Official figure,A,Crops and livestock products,QCL,373
Portugal,Wheat,0111,Yield,5412,2023,kg/ha,1401.4,Official figure,A,Crops and livestock products,QCL,375
Portugal,Wheat,0111,Production,5510,2023,t,34670,Official figure,A,Crops and livestock products,QCL,374
Puerto Rico,Rice,0113,Area harvested,5312,2023,ha,994,Imputed value,I,Crops and livestock products,QCL,376
Puerto Rico,Rice,0113,Yield,5412,2023,kg/ha,3651.4,Estimated value,E,Crops and livestock products,QCL,378
Puerto Rico,Rice,0113,Production,5510,2023,t,3628.38,Imputed value,I,Crops and livestock products,QCL,377
Qatar,Barley,0115,Area harvested,5312,2023,ha,24,Official figure,A,Crops and livestock products,QCL,379
Qatar,Barley,0115,Yield,5412,2023,kg/ha,8008.3,Official figure,A,Crops and livestock products,QCL,381
Qatar,Barley,0115,Production,5510,2023,t,193,Official figure,A,Crops and livestock products,QCL,380
Qatar,Wheat,0111,Area harvested,5312,2023,ha,1,Official figure,A,Crops and livestock products,QCL,379
Qatar,Wheat,0111,Yield,5412,2023,kg/ha,3000,Official figure,A,Crops and livestock products,QCL,381
Qatar,Wheat,0111,Production,5510,2023,t,2.4,Official figure,A,Crops and livestock products,QCL,380
Republic of Korea,Barley,0115,Area harvested,5312,2023,ha,25250,Official figure,A,Crops and livestock products,QCL,382
Republic of Korea,Barley,0115,Yield,5412,2023,kg/ha,2617.6,Official figure,A,Crops and livestock products,QCL,384
Republic of Korea,Barley,0115,Production,5510,2023,t,66094,Official figure,A,Crops and livestock products,QCL,383
Republic of Korea,Rice,0113,Area harvested,5312,2023,ha,708012,Official figure,A,Crops and livestock products,QCL,382
Republic of Korea,Rice,0113,Yield,5412,2023,kg/ha,6917.7,Official figure,A,Crops and livestock products,QCL,384
Republic of Korea,Rice,0113,Production,5510,2023,t,4897839,Official figure,A,Crops and livestock products,QCL,383
Republic of Korea,Rye,0116,Area harvested,5312,2023,ha,1,Estimated value,E,Crops and livestock products,QCL,382
Republic of Korea,Rye,0116,Yield,5412,2023,kg/ha,2197.4,Estimated value,E,Crops and livestock products,QCL,384
Republic of Korea,Rye,0116,Production,5510,2023,t,2.77,Imputed value,I,Crops and livestock products,QCL,383
Republic of Korea,Wheat,0111,Area harvested,5312,2023,ha,11600,Official figure,A,Crops and livestock products,QCL,382
Republic of Korea,Wheat,0111,Yield,5412,2023,kg/ha,4466.3,Official figure,A,Crops and livestock products,QCL,384
Republic of Korea,Wheat,0111,Production,5510,2023,t,51809,Official figure,A,Crops and livestock products,QCL,383
Republic of Moldova,Barley,0115,Area harvested,5312,2023,ha,60075,Official figure,A,Crops and livestock products,QCL,385
Republic of Moldova,Barley,0115,Yield,5412,2023,kg/ha,4043.7,Official figure,A,Crops and livestock products,QCL,387
Republic of Moldova,Barley,0115,Production,5510,2023,t,242927,Official figure,A,Crops and livestock products,QCL,386
Republic of Moldova,Oats,0117,Area harvested,5312,2023,ha,915,Official figure,A,Crops and livestock products,QCL,385
Republic of Moldova,Oats,0117,Yield,5412,2023,kg/ha,2363.9,Official figure,A,Crops and livestock products,QCL,387
Republic of Moldova,Oats,0117,Production,5510,2023,t,2163,Official figure,A,Crops and livestock products,QCL,386
Republic of Moldova,Rye,0116,Area harvested,5312,2023,ha,734,Official figure,A,Crops and livestock products,QCL,385
Republic of Moldova,Rye,0116,Yield,5412,2023,kg/ha,2480.9,Official figure,A,Crops and livestock products,QCL,387
Republic of Moldova,Rye,0116,Production,5510,2023,t,1821,Official figure,A,Crops and livestock products,QCL,386
Republic of Moldova,Wheat,0111,Area harvested,5312,2023,ha,376247,Official figure,A,Crops and livestock products,QCL,385
Republic of Moldova,Wheat,0111,Yield,5412,2023,kg/ha,4133,Official figure,A,Crops and livestock products,QCL,387
Republic of Moldova,Wheat,0111,Production,5510,2023,t,1555023.8,Official figure,A,Crops and livestock products,QCL,386
Romania,Barley,0115,Area harvested,5312,2023,ha,497770,Official figure,A,Crops and livestock products,QCL,388
Romania,Barley,0115,Yield,5412,2023,kg/ha,4013.1,Official figure,A,Crops and livestock products,QCL,390
Romania,Barley,0115,Production,5510,2023,t,1997620,Official figure,A,Crops and livestock products,QCL,389
Romania,Oats,0117,Area harvested,5312,2023,ha,76590,Official figure,A,Crops and livestock products,QCL,388
Romania,Oats,0117,Yield,5412,2023,kg/ha,2026.4,Official figure,A,Crops and livestock products,QCL,390
Romania,Oats,0117,Production,5510,2023,t,155200,Official figure,A,Crops and livestock products,QCL,389
Romania,Rice,0113,Area harvested,5312,2023,ha,2430,Official figure,A,Crops and livestock products,QCL,388
Romania,Rice,0113,Yield,5412,2023,kg/ha,4967.1,Official figure,A,Crops and livestock products,QCL,390
Romania,Rice,0113,Production,5510,2023,t,12070,Official figure,A,Crops and livestock products,QCL,389
Romania,Rye,0116,Area harvested,5312,2023,ha,10670,Official figure,A,Crops and livestock products,QCL,388
Romania,Rye,0116,Yield,5412,2023,kg/ha,2773.2,Official figure,A,Crops and livestock products,QCL,390
Romania,Rye,0116,Production,5510,2023,t,29590,Official figure,A,Crops and livestock products,QCL,389
Romania,Wheat,0111,Area harvested,5312,2023,ha,2317690,Official figure,A,Crops and livestock products,QCL,388
Romania,Wheat,0111,Yield,5412,2023,kg/ha,4152.4,Official figure,A,Crops and livestock products,QCL,390
Romania,Wheat,0111,Production,5510,2023,t,9624070,Official figure,A,Crops and livestock products,QCL,389
Russian Federation,Barley,0115,Area harvested,5312,2023,ha,7650000,Figure from international organizations,X,Crops and livestock products,QCL,391
Russian Federation,Barley,0115,Yield,5412,2023,kg/ha,2679.7,Figure from international organizations,X,Crops and livestock products,QCL,393
Russian Federation,Barley,0115,Production,5510,2023,t,20500000,Figure from international organizations,X,Crops and livestock products,QCL,392
Russian Federation,Oats,0117,Area harvested,5312,2023,ha,1770000,Figure from international organizations,X,Crops and livestock products,QCL,391
Russian Federation,Oats,0117,Yield,5412,2023,kg/ha,1864.4,Figure from international organizations,X,Crops and livestock products,QCL,393
Russian Federation,Oats,0117,Production,5510,2023,t,3300000,Figure from international organizations,X,Crops and livestock products,QCL,392
Russian Federation,Rice,0113,Area harvested,5312,2023,ha,185400,Official figure,A,Crops and livestock products,QCL,391
Russian Federation,Rice,0113,Yield,5412,2023,kg/ha,5748.1,Official figure,A,Crops and livestock products,QCL,393
Russian Federation,Rice,0113,Production,5510,2023,t,1065700,Official figure,A,Crops and livestock products,QCL,392
Russian Federation,Rye,0116,Area harvested,5312,2023,ha,790000,Figure from international organizations,X,Crops and livestock products,QCL,391
Russian Federation,Rye,0116,Yield,5412,2023,kg/ha,2151.9,Figure from international organizations,X,Crops and livestock products,QCL,393
Russian Federation,Rye,0116,Production,5510,2023,t,1700000,Figure from international organizations,X,Crops and livestock products,QCL,392
Russian Federation,Wheat,0111,Area harvested,5312,2023,ha,28830000,Figure from international organizations,X,Crops and livestock products,QCL,391
Russian Federation,Wheat,0111,Yield,5412,2023,kg/ha,3173.8,Figure from international organizations,X,Crops and livestock products,QCL,393
Russian Federation,Wheat,0111,Production,5510,2023,t,91500000,Figure from international organizations,X,Crops and livestock products,QCL,392
Rwanda,Rice,0113,Area harvested,5312,2023,ha,32673,Official figure,A,Crops and livestock products,QCL,394
Rwanda,Rice,0113,Yield,5412,2023,kg/ha,4089.8,Official figure,A,Crops and livestock products,QCL,396
Rwanda,Rice,0113,Production,5510,2023,t,133628.01,Official figure,A,Crops and livestock products,QCL,395
Rwanda,Wheat,0111,Area harvested,5312,2023,ha,13266,Official figure,A,Crops and livestock products,QCL,394
Rwanda,Wheat,0111,Yield,5412,2023,kg/ha,1255.5,Official figure,A,Crops and livestock products,QCL,396
Rwanda,Wheat,0111,Production,5510,2023,t,16655.89,Official figure,A,Crops and livestock products,QCL,395
Saudi Arabia,Barley,0115,Area harvested,5312,2023,ha,300,Estimated value,E,Crops and livestock products,QCL,399
Saudi Arabia,Barley,0115,Yield,5412,2023,kg/ha,6666.7,Estimated value,E,Crops and livestock products,QCL,401
Saudi Arabia,Barley,0115,Production,5510,2023,t,2000,Estimated value,E,Crops and livestock products,QCL,400
Saudi Arabia,Rice,0113,Area harvested,5312,2023,ha,336,Imputed value,I,Crops and livestock products,QCL,399
Saudi Arabia,Rice,0113,Yield,5412,2023,kg/ha,2428.6,Estimated value,E,Crops and livestock products,QCL,401
Saudi Arabia,Rice,0113,Production,5510,2023,t,816.48,Imputed value,I,Crops and livestock products,QCL,400
Saudi Arabia,Wheat,0111,Area harvested,5312,2023,ha,137745,Imputed value,I,Crops and livestock products,QCL,399
Saudi Arabia,Wheat,0111,Yield,5412,2023,kg/ha,6699.1,Estimated value,E,Crops and livestock products,QCL,401
Saudi Arabia,Wheat,0111,Production,5510,2023,t,922773.81,Imputed value,I,Crops and livestock products,QCL,400
Senegal,Rice,0113,Area harvested,5312,2023,ha,398367,Imputed value,I,Crops and livestock products,QCL,402
Senegal,Rice,0113,Yield,5412,2023,kg/ha,3814.8,Estimated value,E,Crops and livestock products,QCL,404
Senegal,Rice,0113,Production,5510,2023,t,1519700,Official figure,A,Crops and livestock products,QCL,403
Serbia,Barley,0115,Area harvested,5312,2023,ha,108839,Official figure,A,Crops and livestock products,QCL,405
Serbia,Barley,0115,Yield,5412,2023,kg/ha,4945.1,Official figure,A,Crops and livestock products,QCL,407
Serbia,Barley,0115,Production,5510,2023,t,538215,Official figure,A,Crops and livestock products,QCL,406
Serbia,Oats,0117,Area harvested,5312,2023,ha,17027,Official figure,A,Crops and livestock products,QCL,405
Serbia,Oats,0117,Yield,5412,2023,kg/ha,2918.6,Official figure,A,Crops and livestock products,QCL,407
Serbia,Oats,0117,Production,5510,2023,t,49695,Official figure,A,Crops and livestock products,QCL,406
Serbia,Rye,0116,Area harvested,5312,2023,ha,5379,Official figure,A,Crops and livestock products,QCL,405
Serbia,Rye,0116,Yield,5412,2023,kg/ha,3364.6,Official figure,A,Crops and livestock products,QCL,407
Serbia,Rye,0116,Production,5510,2023,t,18098,Official figure,A,Crops and livestock products,QCL,406
Serbia,Wheat,0111,Area harvested,5312,2023,ha,682246,Official figure,A,Crops and livestock products,QCL,405
Serbia,Wheat,0111,Yield,5412,2023,kg/ha,5054.9,Official figure,A,Crops and livestock products,QCL,407
Serbia,Wheat,0111,Production,5510,2023,t,3448700,Official figure,A,Crops and livestock products,QCL,406
Sierra Leone,Rice,0113,Area harvested,5312,2023,ha,918325,Imputed value,I,Crops and livestock products,QCL,408
Sierra Leone,Rice,0113,Yield,5412,2023,kg/ha,1524,Estimated value,E,Crops and livestock products,QCL,410
Sierra Leone,Rice,0113,Production,5510,2023,t,1399500,Official figure,A,Crops and livestock products,QCL,409
Slovakia,Barley,0115,Area harvested,5312,2023,ha,114190,Official figure,A,Crops and livestock products,QCL,411
Slovakia,Barley,0115,Yield,5412,2023,kg/ha,5280.8,Official figure,A,Crops and livestock products,QCL,413
Slovakia,Barley,0115,Production,5510,2023,t,603020,Official figure,A,Crops and livestock products,QCL,412
Slovakia,Oats,0117,Area harvested,5312,2023,ha,9690,Official figure,A,Crops and livestock products,QCL,411
Slovakia,Oats,0117,Yield,5412,2023,kg/ha,2098,Official figure,A,Crops and livestock products,QCL,413
Slovakia,Oats,0117,Production,5510,2023,t,20330,Official figure,A,Crops and livestock products,QCL,412
Slovakia,Rice,0113,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,411
Slovakia,Rice,0113,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,412
Slovakia,Rye,0116,Area harvested,5312,2023,ha,10430,Official figure,A,Crops and livestock products,QCL,411
Slovakia,Rye,0116,Yield,5412,2023,kg/ha,3377.8,Official figure,A,Crops and livestock products,QCL,413
Slovakia,Rye,0116,Production,5510,2023,t,35230,Official figure,A,Crops and livestock products,QCL,412
Slovakia,Wheat,0111,Area harvested,5312,2023,ha,406760,Official figure,A,Crops and livestock products,QCL,411
Slovakia,Wheat,0111,Yield,5412,2023,kg/ha,6123,Official figure,A,Crops and livestock products,QCL,413
Slovakia,Wheat,0111,Production,5510,2023,t,2490600,Official figure,A,Crops and livestock products,QCL,412
Slovenia,Barley,0115,Area harvested,5312,2023,ha,21950,Official figure,A,Crops and livestock products,QCL,414
Slovenia,Barley,0115,Yield,5412,2023,kg/ha,4603.6,Official figure,A,Crops and livestock products,QCL,416
Slovenia,Barley,0115,Production,5510,2023,t,101050,Official figure,A,Crops and livestock products,QCL,415
Slovenia,Oats,0117,Area harvested,5312,2023,ha,870,Official figure,A,Crops and livestock products,QCL,414
Slovenia,Oats,0117,Yield,5412,2023,kg/ha,2885.1,Official figure,A,Crops and livestock products,QCL,416
Slovenia,Oats,0117,Production,5510,2023,t,2510,Official figure,A,Crops and livestock products,QCL,415
Slovenia,Rice,0113,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,414
Slovenia,Rice,0113,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,415
Slovenia,Rye,0116,Area harvested,5312,2023,ha,1020,Official figure,A,Crops and livestock products,QCL,414
Slovenia,Rye,0116,Yield,5412,2023,kg/ha,3598,Official figure,A,Crops and livestock products,QCL,416
Slovenia,Rye,0116,Production,5510,2023,t,3670,Official figure,A,Crops and livestock products,QCL,415
Slovenia,Wheat,0111,Area harvested,5312,2023,ha,28710,Official figure,A,Crops and livestock products,QCL,414
Slovenia,Wheat,0111,Yield,5412,2023,kg/ha,5065.1,Official figure,A,Crops and livestock products,QCL,416
Slovenia,Wheat,0111,Production,5510,2023,t,145420,Official figure,A,Crops and livestock products,QCL,415
Solomon Islands,Rice,0113,Area harvested,5312,2023,ha,1448,Estimated value,E,Crops and livestock products,QCL,417
Solomon Islands,Rice,0113,Yield,5412,2023,kg/ha,1900.5,Estimated value,E,Crops and livestock products,QCL,419
Solomon Islands,Rice,0113,Production,5510,2023,t,2752.61,Imputed value,I,Crops and livestock products,QCL,418
Somalia,Rice,0113,Area harvested,5312,2023,ha,1000,Figure from international organizations,X,Crops and livestock products,QCL,420
Somalia,Rice,0113,Yield,5412,2023,kg/ha,2000,Figure from international organizations,X,Crops and livestock products,QCL,422
Somalia,Rice,0113,Production,5510,2023,t,2000,Figure from international organizations,X,Crops and livestock products,QCL,421
Somalia,Wheat,0111,Area harvested,5312,2023,ha,2642,Imputed value,I,Crops and livestock products,QCL,420
Somalia,Wheat,0111,Yield,5412,2023,kg/ha,401.3,Estimated value,E,Crops and livestock products,QCL,422
Somalia,Wheat,0111,Production,5510,2023,t,1060.22,Imputed value,I,Crops and livestock products,QCL,421
South Africa,Barley,0115,Area harvested,5312,2023,ha,107600,Official figure,A,Crops and livestock products,QCL,423
South Africa,Barley,0115,Yield,5412,2023,kg/ha,3503.7,Official figure,A,Crops and livestock products,QCL,425
South Africa,Barley,0115,Production,5510,2023,t,377000,Official figure,A,Crops and livestock products,QCL,424
South Africa,Oats,0117,Area harvested,5312,2023,ha,27500,Official figure,A,Crops and livestock products,QCL,423
South Africa,Oats,0117,Yield,5412,2023,kg/ha,1490.9,Official figure,A,Crops and livestock products,QCL,425
South Africa,Oats,0117,Production,5510,2023,t,41000,Official figure,A,Crops and livestock products,QCL,424
South Africa,Rice,0113,Area harvested,5312,2023,ha,1065,Imputed value,I,Crops and livestock products,QCL,423
South Africa,Rice,0113,Yield,5412,2023,kg/ha,2895.2,Estimated value,E,Crops and livestock products,QCL,425
South Africa,Rice,0113,Production,5510,2023,t,3082.07,Imputed value,I,Crops and livestock products,QCL,424
South Africa,Rye,0116,Area harvested,5312,2023,ha,1781,Estimated value,E,Crops and livestock products,QCL,423
South Africa,Rye,0116,Yield,5412,2023,kg/ha,1097.7,Estimated value,E,Crops and livestock products,QCL,425
South Africa,Rye,0116,Production,5510,2023,t,1954.5,Estimated value,E,Crops and livestock products,QCL,424
South Africa,Wheat,0111,Area harvested,5312,2023,ha,537950,Official figure,A,Crops and livestock products,QCL,423
South Africa,Wheat,0111,Yield,5412,2023,kg/ha,3810.8,Official figure,A,Crops and livestock products,QCL,425
South Africa,Wheat,0111,Production,5510,2023,t,2050000,Official figure,A,Crops and livestock products,QCL,424
South Sudan,Rice,0113,Area harvested,5312,2023,ha,30269,Imputed value,I,Crops and livestock products,QCL,426
South Sudan,Rice,0113,Yield,5412,2023,kg/ha,1090.2,Estimated value,E,Crops and livestock products,QCL,428
South Sudan,Rice,0113,Production,5510,2023,t,33000,Figure from international organizations,X,Crops and livestock products,QCL,427
Spain,Barley,0115,Area harvested,5312,2023,ha,2342260,Official figure,A,Crops and livestock products,QCL,429
Spain,Barley,0115,Yield,5412,2023,kg/ha,1604.2,Official figure,A,Crops and livestock products,QCL,431
Spain,Barley,0115,Production,5510,2023,t,3757570,Official figure,A,Crops and livestock products,QCL,430
Spain,Oats,0117,Area harvested,5312,2023,ha,466760,Official figure,A,Crops and livestock products,QCL,429
Spain,Oats,0117,Yield,5412,2023,kg/ha,994.4,Official figure,A,Crops and livestock products,QCL,431
Spain,Oats,0117,Production,5510,2023,t,464140,Official figure,A,Crops and livestock products,QCL,430
Spain,Rice,0113,Area harvested,5312,2023,ha,55120,Official figure,A,Crops and livestock products,QCL,429
Spain,Rice,0113,Yield,5412,2023,kg/ha,6061.3,Official figure,A,Crops and livestock products,QCL,431
Spain,Rice,0113,Production,5510,2023,t,334100,Official figure,A,Crops and livestock products,QCL,430
Spain,Rye,0116,Area harvested,5312,2023,ha,84010,Official figure,A,Crops and livestock products,QCL,429
Spain,Rye,0116,Yield,5412,2023,kg/ha,1451.9,Official figure,A,Crops and livestock products,QCL,431
Spain,Rye,0116,Production,5510,2023,t,121970,Official figure,A,Crops and livestock products,QCL,430
Spain,Wheat,0111,Area harvested,5312,2023,ha,1957760,Official figure,A,Crops and livestock products,QCL,429
Spain,Wheat,0111,Yield,5412,2023,kg/ha,2068.3,Official figure,A,Crops and livestock products,QCL,431
Spain,Wheat,0111,Production,5510,2023,t,4049230,Official figure,A,Crops and livestock products,QCL,430
Sri Lanka,Rice,0113,Area harvested,5312,2023,ha,1162805,Official figure,A,Crops and livestock products,QCL,432
Sri Lanka,Rice,0113,Yield,5412,2023,kg/ha,3881.5,Official figure,A,Crops and livestock products,QCL,434
Sri Lanka,Rice,0113,Production,5510,2023,t,4513431,Official figure,A,Crops and livestock products,QCL,433
Sudan,Rice,0113,Area harvested,5312,2023,ha,4982,Imputed value,I,Crops and livestock products,QCL,435
Sudan,Rice,0113,Yield,5412,2023,kg/ha,4391.6,Estimated value,E,Crops and livestock products,QCL,437
Sudan,Rice,0113,Production,5510,2023,t,21880,Figure from international organizations,X,Crops and livestock products,QCL,436
Sudan,Wheat,0111,Area harvested,5312,2023,ha,280000,Figure from international organizations,X,Crops and livestock products,QCL,435
Sudan,Wheat,0111,Yield,5412,2023,kg/ha,1350,Figure from international organizations,X,Crops and livestock products,QCL,437
Sudan,Wheat,0111,Production,5510,2023,t,378000,Figure from international organizations,X,Crops and livestock products,QCL,436
Suriname,Rice,0113,Area harvested,5312,2023,ha,49808,Imputed value,I,Crops and livestock products,QCL,438
Suriname,Rice,0113,Yield,5412,2023,kg/ha,4078.8,Estimated value,E,Crops and livestock products,QCL,440
Suriname,Rice,0113,Production,5510,2023,t,203155.93,Imputed value,I,Crops and livestock products,QCL,439
Sweden,Barley,0115,Area harvested,5312,2023,ha,259700,Official figure,A,Crops and livestock products,QCL,441
Sweden,Barley,0115,Yield,5412,2023,kg/ha,3294.2,Official figure,A,Crops and livestock products,QCL,443
Sweden,Barley,0115,Production,5510,2023,t,855500,Official figure,A,Crops and livestock products,QCL,442
Sweden,Oats,0117,Area harvested,5312,2023,ha,139460,Official figure,A,Crops and livestock products,QCL,441
Sweden,Oats,0117,Yield,5412,2023,kg/ha,2950.7,Official figure,A,Crops and livestock products,QCL,443
Sweden,Oats,0117,Production,5510,2023,t,411500,Official figure,A,Crops and livestock products,QCL,442
Sweden,Rice,0113,Area harvested,5312,2023,ha,0,Official figure,A,Crops and livestock products,QCL,441
Sweden,Rice,0113,Production,5510,2023,t,0,Official figure,A,Crops and livestock products,QCL,442
Sweden,Rye,0116,Area harvested,5312,2023,ha,26740,Official figure,A,Crops and livestock products,QCL,441
Sweden,Rye,0116,Yield,5412,2023,kg/ha,5213.2,Official figure,A,Crops and livestock products,QCL,443
Sweden,Rye,0116,Production,5510,2023,t,139400,Official figure,A,Crops and livestock products,QCL,442
Sweden,Wheat,0111,Area harvested,5312,2023,ha,507530,Official figure,A,Crops and livestock products,QCL,441
Sweden,Wheat,0111,Yield,5412,2023,kg/ha,5454.3,Official figure,A,Crops and livestock products,QCL,443
Sweden,Wheat,0111,Production,5510,2023,t,2768200,Official figure,A,Crops and livestock products,QCL,442
Switzerland,Barley,0115,Area harvested,5312,2023,ha,26819,Official figure,A,Crops and livestock products,QCL,444
Switzerland,Barley,0115,Yield,5412,2023,kg/ha,6137.2,Official figure,A,Crops and livestock products,QCL,446
Switzerland,Barley,0115,Production,5510,2023,t,164594,Official figure,A,Crops and livestock products,QCL,445
Switzerland,Oats,0117,Area harvested,5312,2023,ha,2871,Official figure,A,Crops and livestock products,QCL,444
Switzerland,Oats,0117,Yield,5412,2023,kg/ha,4492.9,Official figure,A,Crops and livestock products,QCL,446
Switzerland,Oats,0117,Production,5510,2023,t,12899,Official figure,A,Crops and livestock products,QCL,445
Switzerland,Rye,0116,Area harvested,5312,2023,ha,2110,Official figure,A,Crops and livestock products,QCL,444
Switzerland,Rye,0116,Yield,5412,2023,kg/ha,4902.5,Official figure,A,Crops and livestock products,QCL,446
Switzerland,Rye,0116,Production,5510,2023,t,10343,Official figure,A,Crops and livestock products,QCL,445
